tenant_id,company_name,plan,region,industry,employee_size,csm_assigned,subscription_id,plan_sub,arr,contract_start_date,renewal_date,churned,churn_date,next_renewal_date,days_to_next_renewal,company_id,lifecycle_stage,acquisition_source,pov_started,created_at,region_crm,industry_crm,snapshot_active,churn_90d,days_to_renewal,tenure_days,days_to_renewal_<180,users_total,admins,members,read_only,events_30d,active_event_days_30d,active_users_evt_30d,event_types_used_30d,evt_license_optimization_viewed_30d,evt_license_recommendation_applied_30d,evt_policy_created_30d,evt_policy_updated_30d,evt_pp_sync_completed_30d,evt_pp_sync_started_30d,evt_report_generated_30d,evt_risky_workspace_detected_30d,evt_risky_workspace_resolved_30d,evt_sensitivity_label_applied_30d,evt_sensitivity_label_recommended_30d,events_60d,active_event_days_60d,active_users_evt_60d,event_types_used_60d,evt_license_optimization_viewed_60d,evt_license_recommendation_applied_60d,evt_policy_created_60d,evt_policy_updated_60d,evt_pp_sync_completed_60d,evt_pp_sync_started_60d,evt_report_generated_60d,evt_risky_workspace_detected_60d,evt_risky_workspace_resolved_60d,evt_sensitivity_label_applied_60d,evt_sensitivity_label_recommended_60d,events_90d,active_event_days_90d,active_users_evt_90d,event_types_used_90d,evt_license_optimization_viewed_90d,evt_license_recommendation_applied_90d,evt_policy_created_90d,evt_policy_updated_90d,evt_pp_sync_completed_90d,evt_pp_sync_started_90d,evt_report_generated_90d,evt_risky_workspace_detected_90d,evt_risky_workspace_resolved_90d,evt_sensitivity_label_applied_90d,evt_sensitivity_label_recommended_90d,cur45_events,cur45_active_users,prev45_events,prev45_active_users,trend45_total_events,trend45_active_users,cur45_events_value,cur45_active_users_value,prev45_events_value,prev45_active_users_value,trend45_value_events,trend45_active_users_value,cur45_license_optimization_viewed,prev45_license_optimization_viewed,trend45_license_optimization_viewed,cur45_license_recommendation_applied,prev45_license_recommendation_applied,trend45_license_recommendation_applied,cur45_policy_created,prev45_policy_created,trend45_policy_created,cur45_policy_updated,prev45_policy_updated,trend45_policy_updated,cur45_pp_sync_completed,prev45_pp_sync_completed,trend45_pp_sync_completed,cur45_pp_sync_started,prev45_pp_sync_started,trend45_pp_sync_started,cur45_report_generated,prev45_report_generated,trend45_report_generated,cur45_risky_workspace_detected,prev45_risky_workspace_detected,trend45_risky_workspace_detected,cur45_risky_workspace_resolved,prev45_risky_workspace_resolved,trend45_risky_workspace_resolved,cur45_sensitivity_label_applied,prev45_sensitivity_label_applied,trend45_sensitivity_label_applied,cur45_sensitivity_label_recommended,prev45_sensitivity_label_recommended,trend45_sensitivity_label_recommended,value_events_30d,other_events_30d,value_share_30d,value_events_60d,other_events_60d,value_share_60d,value_events_90d,other_events_90d,value_share_90d,crm_touches_30d,crm_touch_days_30d,crm_activity_types_30d,avg_days_to_renewal_touch_30d,positive_touches_30d,neutral_touches_30d,negative_touches_30d,no_response_touches_30d,email_sent_30d,call_completed_30d,meeting_held_30d,support_ticket_30d,qbr_completed_30d,crm_touches_60d,crm_touch_days_60d,crm_activity_types_60d,avg_days_to_renewal_touch_60d,positive_touches_60d,neutral_touches_60d,negative_touches_60d,no_response_touches_60d,email_sent_60d,call_completed_60d,meeting_held_60d,support_ticket_60d,qbr_completed_60d,crm_touches_90d,crm_touch_days_90d,crm_activity_types_90d,avg_days_to_renewal_touch_90d,positive_touches_90d,neutral_touches_90d,negative_touches_90d,no_response_touches_90d,email_sent_90d,call_completed_90d,meeting_held_90d,support_ticket_90d,qbr_completed_90d,crm_touches_180d,crm_touch_days_180d,crm_activity_types_180d,avg_days_to_renewal_touch_180d,positive_touches_180d,neutral_touches_180d,negative_touches_180d,no_response_touches_180d,email_sent_180d,call_completed_180d,meeting_held_180d,support_ticket_180d,qbr_completed_180d,last_crm_touch_date,days_since_last_crm_touch,positive_touch_rate_30d,neutral_touch_rate_30d,negative_touch_rate_30d,no_response_touch_rate_30d,positive_touch_rate_60d,neutral_touch_rate_60d,negative_touch_rate_60d,no_response_touch_rate_60d,positive_touch_rate_90d,neutral_touch_rate_90d,negative_touch_rate_90d,no_response_touch_rate_90d,active_user_rate_30d,active_user_rate_60d,active_user_rate_90d,admin_share,expansion_signal,health_score_0_100,health_segment,renewal_bucket,at_risk_flag,quiet_account_flag,expansion_candidate_flag,churn_risk_90d,risk_rank
ten_103,Nolan-Flynn,business,EMEA,Healthcare,51-200,Angel,sub_ten_103,business,28030.24,2023-02-18,2024-02-18,0,,2025-02-17,232,crm_ten_103,active,inbound,1,2023-02-18,EMEA,Healthcare,1,0,232,498,False,5,0,5,0,824.0,17.0,5.0,11.0,48.0,143.0,55.0,36.0,136.0,25.0,34.0,29.0,147.0,121.0,50.0,2374.0,41.0,5.0,11.0,106.0,435.0,243.0,100.0,366.0,119.0,110.0,113.0,298.0,362.0,122.0,3649.0,64.0,5.0,11.0,190.0,605.0,379.0,173.0,547.0,192.0,167.0,187.0,477.0,546.0,186.0,1743.0,5.0,1906.0,5.0,-0.0854745673833246,0.0,1240.0,5.0,1314.0,5.0,-0.0562737642585551,0.0,73.0,117.0,-0.3728813559322034,274.0,331.0,-0.1716867469879518,180.0,199.0,-0.095,85.0,88.0,-0.0337078651685393,256.0,291.0,-0.1198630136986301,90.0,102.0,-0.116504854368932,71.0,96.0,-0.2577319587628865,82.0,105.0,-0.2169811320754717,235.0,242.0,-0.0288065843621399,295.0,251.0,0.1746031746031746,102.0,84.0,0.2117647058823529,602.0,222.0,0.7296969696969697,1704.0,670.0,0.7174736842105263,2554.0,1095.0,0.6997260273972603,2.0,2.0,2.0,-116.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,-116.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,3.0,-79.83333333333333,2.0,3.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,10.0,10.0,4.0,-48.6,4.0,5.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,2024-06-16,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.7229424242424243,45.5,watchlist,180d+,0,0,0,0.036131245098982676,416.0
ten_104,Nolan and Sons,business,NAM,Government,51-200,Christopher,sub_ten_104,business,15603.9,2023-05-31,2024-05-30,0,,2025-05-30,334,crm_ten_104,at-risk,partner,1,2023-05-31,NAM,Government,1,0,334,396,False,2,1,0,1,175.0,17.0,2.0,11.0,35.0,5.0,35.0,14.0,18.0,6.0,10.0,6.0,14.0,10.0,22.0,377.0,35.0,2.0,11.0,56.0,9.0,51.0,36.0,24.0,23.0,26.0,35.0,39.0,38.0,40.0,558.0,50.0,2.0,11.0,88.0,36.0,60.0,36.0,51.0,49.0,47.0,49.0,54.0,41.0,47.0,262.0,2.0,296.0,2.0,-0.1144781144781144,0.0,112.0,2.0,130.0,2.0,-0.1374045801526717,0.0,48.0,40.0,0.1951219512195122,9.0,27.0,-0.6428571428571429,35.0,25.0,0.3846153846153846,22.0,14.0,0.5333333333333333,24.0,27.0,-0.1071428571428571,10.0,39.0,-0.725,22.0,25.0,-0.1153846153846153,15.0,34.0,-0.5428571428571428,23.0,31.0,-0.25,21.0,20.0,0.0476190476190476,33.0,14.0,1.2666666666666666,82.0,93.0,0.4659090909090909,161.0,216.0,0.4259259259259259,242.0,316.0,0.4329159212880143,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,46.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,6.0,5.0,61.42857142857143,3.0,4.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2024-04-17,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4550393939393939,39.8,watchlist,180d+,0,0,0,0.05636870592359636,332.0
ten_105,"Wright, Garcia and Deleon",enterprise,EMEA,Technology,1000+,Joshua,sub_ten_105,enterprise,80172.48,2023-10-11,2024-10-10,0,,2024-10-10,102,crm_ten_105,at-risk,inbound,1,2023-10-11,EMEA,Technology,1,0,102,263,True,15,1,11,3,1954.0,18.0,15.0,11.0,164.0,178.0,140.0,154.0,186.0,187.0,189.0,191.0,188.0,183.0,194.0,3738.0,38.0,15.0,11.0,297.0,321.0,318.0,336.0,385.0,325.0,372.0,340.0,351.0,320.0,373.0,6622.0,64.0,15.0,11.0,531.0,586.0,645.0,597.0,619.0,492.0,685.0,591.0,601.0,627.0,648.0,2796.0,15.0,3826.0,15.0,-0.269140318787562,0.0,1244.0,15.0,1834.0,15.0,-0.3215258855585831,0.0,230.0,301.0,-0.2350993377483443,226.0,360.0,-0.371191135734072,215.0,430.0,-0.4988399071925754,246.0,351.0,-0.2982954545454545,290.0,329.0,-0.1181818181818181,242.0,250.0,-0.0318725099601593,299.0,386.0,-0.2248062015503876,270.0,321.0,-0.1583850931677018,257.0,344.0,-0.2521739130434782,256.0,371.0,-0.3091397849462365,265.0,383.0,-0.3072916666666667,875.0,1079.0,0.4475703324808184,1695.0,2043.0,0.4533297673174645,3078.0,3544.0,0.4647440736826211,1.0,1.0,1.0,102.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,130.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,155.25,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,9.0,9.0,4.0,206.22222222222223,5.0,3.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,2024-06-30,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.9375,0.9375,0.9375,0.0625,0.7948710997442455,32.0,watchlist,91-180d,0,0,0,0.14920583024759604,110.0
ten_106,Dickson-Brady,starter,EMEA,Government,201-1000,Jill,sub_ten_106,starter,4388.98,2023-08-02,2024-08-01,0,,2024-08-01,32,crm_ten_106,at-risk,outbound,0,2023-08-02,EMEA,Government,1,0,32,333,True,6,0,3,3,189.0,8.0,5.0,11.0,17.0,13.0,15.0,18.0,29.0,7.0,11.0,38.0,8.0,14.0,19.0,909.0,30.0,6.0,11.0,68.0,76.0,77.0,76.0,102.0,85.0,89.0,119.0,68.0,69.0,80.0,1791.0,54.0,6.0,11.0,167.0,130.0,139.0,151.0,176.0,185.0,160.0,211.0,145.0,156.0,171.0,525.0,6.0,1266.0,6.0,-0.584846093133386,0.0,213.0,6.0,533.0,6.0,-0.599250936329588,0.0,51.0,116.0,-0.5555555555555556,25.0,105.0,-0.7547169811320755,55.0,84.0,-0.3411764705882353,55.0,96.0,-0.422680412371134,62.0,114.0,-0.4521739130434782,33.0,152.0,-0.7777777777777778,48.0,112.0,-0.5663716814159292,66.0,145.0,-0.541095890410959,33.0,112.0,-0.6991150442477876,38.0,118.0,-0.6722689075630253,59.0,112.0,-0.4690265486725664,79.0,110.0,0.4157894736842105,392.0,517.0,0.4307692307692308,746.0,1045.0,0.4162946428571428,4.0,4.0,4.0,43.75,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,43.75,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,43.75,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,82.66666666666667,5.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2024-06-22,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.0,0.6096511278195489,28.1,watchlist,31-90d,1,0,0,0.0714893472714667,274.0
ten_107,Hancock and Sons,business,LATAM,Legal,201-1000,Christopher,sub_ten_107,business,36929.25,2023-10-25,2024-10-24,0,,2024-10-24,116,crm_ten_107,onboarding,referral,1,2023-10-25,LATAM,Legal,1,0,116,249,True,7,1,5,1,691.0,16.0,7.0,11.0,51.0,82.0,47.0,69.0,64.0,74.0,48.0,80.0,35.0,65.0,76.0,1262.0,28.0,7.0,11.0,92.0,159.0,93.0,145.0,90.0,133.0,94.0,128.0,93.0,115.0,120.0,2058.0,46.0,7.0,11.0,180.0,228.0,179.0,214.0,172.0,239.0,167.0,155.0,171.0,163.0,190.0,877.0,7.0,1181.0,7.0,-0.2571912013536379,0.0,358.0,7.0,555.0,7.0,-0.3543165467625899,0.0,56.0,124.0,-0.544,105.0,123.0,-0.1451612903225806,55.0,124.0,-0.552,103.0,111.0,-0.0714285714285714,72.0,100.0,-0.2772277227722772,83.0,156.0,-0.464968152866242,76.0,91.0,-0.1630434782608695,99.0,56.0,0.7543859649122807,53.0,118.0,-0.5462184873949579,73.0,90.0,-0.1868131868131868,102.0,88.0,0.1573033707865168,293.0,398.0,0.4234104046242775,550.0,712.0,0.4354711005542359,913.0,1145.0,0.4434191355026712,1.0,1.0,1.0,127.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,145.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,169.25,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,8.0,8.0,4.0,217.75,3.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,2024-06-19,11.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.25,0.0,0.25,0.875,0.875,0.875,0.125,0.6993231213872833,30.8,watchlist,91-180d,0,0,0,0.18050812735298594,77.0
ten_108,Johnson-Doyle,business,APAC,Education,51-200,Erica,sub_ten_108,business,21567.87,2023-10-11,2024-10-10,0,,2024-10-10,102,crm_ten_108,at-risk,outbound,1,2023-10-11,APAC,Education,1,0,102,263,True,5,1,2,2,698.0,21.0,5.0,11.0,38.0,80.0,76.0,57.0,87.0,50.0,62.0,52.0,60.0,64.0,72.0,888.0,30.0,5.0,11.0,52.0,96.0,98.0,87.0,87.0,73.0,74.0,60.0,82.0,100.0,79.0,1196.0,41.0,5.0,11.0,92.0,116.0,118.0,121.0,94.0,84.0,111.0,97.0,131.0,123.0,109.0,785.0,5.0,411.0,5.0,0.9077669902912622,0.0,404.0,5.0,178.0,5.0,1.2625698324022343,0.0,47.0,45.0,0.0434782608695652,81.0,35.0,1.2777777777777777,82.0,36.0,1.2432432432432432,66.0,55.0,0.1964285714285714,87.0,7.0,10.0,63.0,21.0,1.9090909090909087,68.0,43.0,0.5681818181818182,60.0,37.0,0.6052631578947368,76.0,55.0,0.375,78.0,45.0,0.717391304347826,77.0,32.0,1.3636363636363635,367.0,331.0,0.525035765379113,463.0,425.0,0.5208098987626547,582.0,614.0,0.4862155388471177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,3.0,239.25,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2024-03-05,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.6615440629470672,79.0,strong,91-180d,0,0,0,0.10652289749944253,194.0
ten_109,Patton-Jenkins,enterprise,NAM,Technology,201-1000,Patricia,sub_ten_109,enterprise,177462.25,2023-05-04,2024-05-03,0,,2025-05-03,307,crm_ten_109,onboarding,outbound,1,2023-05-04,NAM,Technology,1,0,307,423,False,10,3,5,2,1250.0,19.0,10.0,11.0,123.0,119.0,108.0,112.0,100.0,126.0,120.0,146.0,96.0,125.0,75.0,2495.0,43.0,10.0,11.0,237.0,210.0,182.0,239.0,252.0,238.0,244.0,246.0,197.0,256.0,194.0,4014.0,66.0,10.0,11.0,366.0,377.0,296.0,404.0,394.0,349.0,385.0,371.0,332.0,392.0,348.0,1923.0,10.0,2091.0,10.0,-0.0803059273422562,0.0,829.0,10.0,962.0,10.0,-0.1381100726895119,0.0,198.0,168.0,0.1775147928994082,180.0,197.0,-0.0858585858585858,136.0,160.0,-0.1490683229813664,181.0,223.0,-0.1875,167.0,227.0,-0.2631578947368421,182.0,167.0,0.0892857142857142,195.0,190.0,0.0261780104712041,184.0,187.0,-0.0159574468085106,142.0,190.0,-0.2513089005235602,204.0,188.0,0.0846560846560846,154.0,194.0,-0.2051282051282051,548.0,702.0,0.4380495603517186,1097.0,1398.0,0.4395032051282051,1791.0,2223.0,0.4460772104607721,4.0,4.0,4.0,-47.25,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,-47.25,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,-35.4,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,5.0,25.33333333333333,2.0,5.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,2024-06-23,7.0,0.25,0.5,0.0,0.25,0.25,0.5,0.0,0.25,0.2,0.6,0.0,0.2,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.2727272727272727,0.7593512317418792,39.0,watchlist,180d+,0,0,0,0.10519951900250252,197.0
ten_110,"Shields, Cochran and Adams",starter,LATAM,Education,51-200,Joshua,sub_ten_110,starter,7761.88,2023-12-29,2024-12-28,0,,2024-12-28,181,crm_ten_110,onboarding,outbound,0,2023-12-29,LATAM,Education,1,0,181,184,False,4,2,0,2,286.0,14.0,4.0,11.0,22.0,30.0,31.0,25.0,23.0,28.0,36.0,34.0,7.0,30.0,20.0,535.0,25.0,4.0,11.0,45.0,54.0,46.0,45.0,49.0,51.0,56.0,46.0,24.0,60.0,59.0,659.0,33.0,4.0,11.0,55.0,71.0,68.0,46.0,65.0,51.0,66.0,51.0,39.0,68.0,79.0,412.0,4.0,247.0,4.0,0.6653225806451613,0.0,177.0,4.0,134.0,4.0,0.3185185185185185,0.0,29.0,26.0,0.1111111111111111,54.0,17.0,2.055555555555556,36.0,32.0,0.1212121212121212,32.0,14.0,1.2,27.0,38.0,-0.282051282051282,37.0,14.0,1.5333333333333334,48.0,18.0,1.5789473684210529,43.0,8.0,3.888888888888889,24.0,15.0,0.5625,36.0,32.0,0.1212121212121212,46.0,33.0,0.3823529411764705,121.0,165.0,0.4216027874564459,233.0,302.0,0.4347014925373134,311.0,348.0,0.4712121212121212,,,,,,,,,,,,,,1.0,1.0,1.0,228.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,250.75,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,4.0,2.0,250.75,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2024-05-14,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.8,0.8,0.8,0.4,0.5886808362369338,71.4,stable,180d+,0,0,0,0.11743030301294362,167.0
ten_113,Torres-Pope,starter,APAC,Education,1000+,Christopher,sub_ten_113,starter,7387.47,2023-11-30,2024-11-29,1,2024-08-31,2024-11-29,152,crm_ten_113,churned,trial,0,2023-11-30,APAC,Education,1,1,152,213,True,20,7,12,1,1247.0,11.0,20.0,11.0,134.0,93.0,118.0,113.0,131.0,90.0,101.0,81.0,120.0,126.0,140.0,2880.0,25.0,20.0,11.0,295.0,235.0,291.0,326.0,279.0,219.0,252.0,216.0,234.0,244.0,289.0,4274.0,38.0,20.0,11.0,394.0,358.0,445.0,461.0,437.0,322.0,401.0,343.0,374.0,358.0,381.0,2246.0,20.0,2028.0,20.0,0.1074420896993593,0.0,1006.0,20.0,966.0,20.0,0.0413650465356773,0.0,232.0,162.0,0.4294478527607362,194.0,164.0,0.1818181818181818,220.0,225.0,-0.0221238938053097,217.0,244.0,-0.110204081632653,207.0,230.0,-0.0995670995670995,167.0,155.0,0.0769230769230769,207.0,194.0,0.0666666666666666,179.0,164.0,0.0909090909090909,183.0,191.0,-0.0416666666666666,202.0,156.0,0.2929936305732484,238.0,143.0,0.6597222222222222,588.0,659.0,0.4711538461538461,1283.0,1597.0,0.4453314821242624,1972.0,2302.0,0.4612865497076023,2.0,2.0,1.0,172.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,172.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,172.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,229.5,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2024-06-17,13.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.3333333333333333,0.8180985347985348,56.3,stable,91-180d,0,0,1,0.24720128772659636,35.0
ten_114,Walker Ltd,enterprise,EMEA,Government,1000+,Angel,sub_ten_114,enterprise,52738.68,2023-02-06,2024-02-06,0,,2025-02-05,220,crm_ten_114,at-risk,trial,1,2023-02-06,EMEA,Government,1,0,220,510,False,15,3,9,3,103.0,1.0,12.0,11.0,11.0,14.0,6.0,5.0,6.0,11.0,15.0,9.0,1.0,12.0,13.0,103.0,1.0,12.0,11.0,11.0,14.0,6.0,5.0,6.0,11.0,15.0,9.0,1.0,12.0,13.0,199.0,3.0,14.0,11.0,27.0,22.0,29.0,5.0,19.0,11.0,22.0,21.0,3.0,16.0,24.0,103.0,12.0,96.0,10.0,0.0721649484536082,0.1818181818181818,39.0,7.0,50.0,10.0,-0.2156862745098039,-0.2727272727272727,11.0,16.0,-0.2941176470588235,14.0,8.0,0.6666666666666666,6.0,23.0,-0.7083333333333334,5.0,,5.0,6.0,13.0,-0.5,11.0,,11.0,15.0,7.0,1.0,9.0,12.0,-0.2307692307692307,1.0,2.0,-0.3333333333333333,12.0,4.0,1.6,13.0,11.0,0.1666666666666666,39.0,64.0,0.375,39.0,64.0,0.375,89.0,110.0,0.445,2.0,2.0,1.0,-128.5,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,7.0,5.0,-111.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,9.0,9.0,5.0,-100.11111111111111,3.0,4.0,2.0,0.0,1.0,3.0,2.0,1.0,2.0,13.0,13.0,5.0,-71.23076923076923,5.0,6.0,2.0,0.0,4.0,3.0,2.0,2.0,2.0,2024-06-21,9.0,0.0,0.5,0.5,0.0,0.2857142857142857,0.4285714285714285,0.2857142857142857,0.0,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.0,0.75,0.75,0.875,0.1875,0.6980999999999999,43.8,watchlist,180d+,0,0,0,0.0593349577674762,318.0
ten_115,Ross LLC,business,NAM,Government,1000+,Danielle,sub_ten_115,business,13871.43,2023-11-22,2024-11-21,1,2024-08-23,2024-11-21,144,crm_ten_115,churned,trial,1,2023-11-22,NAM,Government,1,1,144,221,True,20,5,12,3,2051.0,14.0,20.0,11.0,210.0,135.0,165.0,197.0,204.0,144.0,210.0,219.0,184.0,203.0,180.0,3898.0,28.0,20.0,11.0,391.0,314.0,362.0,303.0,375.0,292.0,424.0,354.0,357.0,363.0,363.0,6545.0,47.0,20.0,11.0,679.0,559.0,601.0,535.0,598.0,532.0,585.0,592.0,581.0,700.0,583.0,3179.0,20.0,3366.0,20.0,-0.0555390555390555,0.0,1435.0,20.0,1604.0,20.0,-0.1052959501557632,0.0,327.0,352.0,-0.0708215297450425,242.0,317.0,-0.2358490566037736,290.0,311.0,-0.0673076923076923,253.0,282.0,-0.1024734982332155,319.0,279.0,0.1428571428571428,235.0,297.0,-0.2080536912751678,339.0,246.0,0.3765182186234818,304.0,288.0,0.0553633217993079,285.0,296.0,-0.037037037037037,299.0,401.0,-0.2537313432835821,286.0,297.0,-0.0369127516778523,891.0,1160.0,0.4342105263157895,1771.0,2127.0,0.4542190305206463,3039.0,3506.0,0.4642529789184235,1.0,1.0,1.0,146.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,169.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,190.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,216.5,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2024-06-28,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.238095238095238,0.8070155388471179,40.6,watchlist,91-180d,0,0,0,0.26538742762965384,29.0
ten_116,Rasmussen LLC,starter,EMEA,Retail,1-50,Patricia,sub_ten_116,starter,2804.06,2023-07-04,2024-07-03,0,,2024-07-03,3,crm_ten_116,at-risk,partner,1,2023-07-04,EMEA,Retail,1,0,3,362,True,2,1,0,1,41.0,4.0,2.0,8.0,0.0,3.0,4.0,9.0,4.0,8.0,5.0,0.0,4.0,4.0,0.0,54.0,5.0,2.0,8.0,0.0,11.0,4.0,14.0,4.0,8.0,5.0,0.0,4.0,4.0,0.0,194.0,17.0,2.0,11.0,5.0,20.0,30.0,31.0,12.0,20.0,13.0,16.0,5.0,24.0,18.0,54.0,2.0,140.0,2.0,-0.6099290780141844,0.0,27.0,2.0,64.0,2.0,-0.5692307692307692,0.0,,5.0,-0.8333333333333334,11.0,9.0,0.2,4.0,26.0,-0.8148148148148148,14.0,17.0,-0.1666666666666666,4.0,8.0,-0.4444444444444444,8.0,12.0,-0.3076923076923077,5.0,8.0,-0.3333333333333333,,16.0,-0.9411764705882352,4.0,1.0,1.5,4.0,20.0,-0.7619047619047619,,18.0,-0.9473684210526316,19.0,22.0,0.4523809523809524,27.0,27.0,0.4909090909090909,91.0,103.0,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,129.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2024-03-15,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4509809523809523,20.4,critical,0-30d,1,0,0,0.10287341020804208,202.0
